"","year","sex","age","ETH.group","CoB","timeinUK(0,1]","pop"
"2694",2011,"F",21,"BLA+BLC+OBL","UK born",NA,6219
"2695",2011,"F",21,"CHI+OAS","Non-UK born",FALSE,8155
"2696",2011,"F",21,"CHI+OAS","Non-UK born",TRUE,2367
"2697",2011,"F",21,"CHI+OAS","UK born",NA,4264
"2698",2011,"F",21,"IND","Non-UK born",FALSE,3408
"2699",2011,"F",21,"IND","Non-UK born",TRUE,1135
"2700",2011,"F",21,"IND","UK born",NA,5081
"2701",2011,"F",21,"MIX","Non-UK born",FALSE,1653
"2702",2011,"F",21,"MIX","Non-UK born",TRUE,779
"2703",2011,"F",21,"MIX","UK born",NA,9177
"2704",2011,"F",21,"OTH","Non-UK born",FALSE,2224
"2705",2011,"F",21,"OTH","Non-UK born",TRUE,621
"2706",2011,"F",21,"OTH","UK born",NA,1197
"2707",2011,"F",21,"PAK","Non-UK born",FALSE,2436
"2708",2011,"F",21,"PAK","Non-UK born",TRUE,1030
"2709",2011,"F",21,"PAK","UK born",NA,5204
"2710",2011,"F",21,"WBI+WHO","Non-UK born",FALSE,17135
"2711",2011,"F",21,"WBI+WHO","Non-UK born",TRUE,1676
"2712",2011,"F",21,"WBI+WHO","UK born",NA,263532
"2713",2011,"F",22,"BAN","Non-UK born",FALSE,1231
"2714",2011,"F",22,"BAN","Non-UK born",TRUE,537
"2715",2011,"F",22,"BAN","UK born",NA,2255
"2716",2011,"F",22,"BLA+BLC+OBL","Non-UK born",FALSE,6750
"2717",2011,"F",22,"BLA+BLC+OBL","Non-UK born",TRUE,1078
"2718",2011,"F",22,"BLA+BLC+OBL","UK born",NA,6127
"2719",2011,"F",22,"CHI+OAS","Non-UK born",FALSE,9024
"2720",2011,"F",22,"CHI+OAS","Non-UK born",TRUE,2492
"2721",2011,"F",22,"CHI+OAS","UK born",NA,4514
"2722",2011,"F",22,"IND","Non-UK born",FALSE,3787
"2723",2011,"F",22,"IND","Non-UK born",TRUE,1200
"2724",2011,"F",22,"IND","UK born",NA,5397
"2725",2011,"F",22,"MIX","Non-UK born",FALSE,1664
"2726",2011,"F",22,"MIX","Non-UK born",TRUE,746
"2727",2011,"F",22,"MIX","UK born",NA,8800
"2728",2011,"F",22,"OTH","Non-UK born",FALSE,2321
"2729",2011,"F",22,"OTH","Non-UK born",TRUE,616
"2730",2011,"F",22,"OTH","UK born",NA,1194
"2731",2011,"F",22,"PAK","Non-UK born",FALSE,2653
"2732",2011,"F",22,"PAK","Non-UK born",TRUE,1067
"2733",2011,"F",22,"PAK","UK born",NA,5404
"2734",2011,"F",22,"WBI+WHO","Non-UK born",FALSE,17898
"2735",2011,"F",22,"WBI+WHO","Non-UK born",TRUE,1665
"2736",2011,"F",22,"WBI+WHO","UK born",NA,265122
"2737",2011,"F",23,"BAN","Non-UK born",FALSE,1673
"2738",2011,"F",23,"BAN","Non-UK born",TRUE,695
"2739",2011,"F",23,"BAN","UK born",NA,2097
"2740",2011,"F",23,"BLA+BLC+OBL","Non-UK born",FALSE,7955
"2741",2011,"F",23,"BLA+BLC+OBL","Non-UK born",TRUE,1208
"2742",2011,"F",23,"BLA+BLC+OBL","UK born",NA,4981
"2743",2011,"F",23,"CHI+OAS","Non-UK born",FALSE,9602
"2744",2011,"F",23,"CHI+OAS","Non-UK born",TRUE,2523
"2745",2011,"F",23,"CHI+OAS","UK born",NA,3302
"2746",2011,"F",23,"IND","Non-UK born",FALSE,5040
"2747",2011,"F",23,"IND","Non-UK born",TRUE,1520
"2748",2011,"F",23,"IND","UK born",NA,4931
"2749",2011,"F",23,"MIX","Non-UK born",FALSE,2188
"2750",2011,"F",23,"MIX","Non-UK born",TRUE,933
"2751",2011,"F",23,"MIX","UK born",NA,7914
"2752",2011,"F",23,"OTH","Non-UK born",FALSE,2831
"2753",2011,"F",23,"OTH","Non-UK born",TRUE,715
"2754",2011,"F",23,"OTH","UK born",NA,1002
"2755",2011,"F",23,"PAK","Non-UK born",FALSE,3577
"2756",2011,"F",23,"PAK","Non-UK born",TRUE,1370
"2757",2011,"F",23,"PAK","UK born",NA,4991
"2758",2011,"F",23,"WBI+WHO","Non-UK born",FALSE,25892
"2759",2011,"F",23,"WBI+WHO","Non-UK born",TRUE,2292
"2760",2011,"F",23,"WBI+WHO","UK born",NA,265299
"2761",2011,"F",24,"BAN","Non-UK born",FALSE,1831
"2762",2011,"F",24,"BAN","Non-UK born",TRUE,723
"2763",2011,"F",24,"BAN","UK born",NA,1907
"2764",2011,"F",24,"BLA+BLC+OBL","Non-UK born",FALSE,8791
"2765",2011,"F",24,"BLA+BLC+OBL","Non-UK born",TRUE,1270
"2766",2011,"F",24,"BLA+BLC+OBL","UK born",NA,4608
"2767",2011,"F",24,"CHI+OAS","Non-UK born",FALSE,8796
"2768",2011,"F",24,"CHI+OAS","Non-UK born",TRUE,2199
"2769",2011,"F",24,"CHI+OAS","UK born",NA,2523
"2770",2011,"F",24,"IND","Non-UK born",FALSE,5872
"2771",2011,"F",24,"IND","Non-UK born",TRUE,1685
"2772",2011,"F",24,"IND","UK born",NA,4785
"2773",2011,"F",24,"MIX","Non-UK born",FALSE,2491
"2774",2011,"F",24,"MIX","Non-UK born",TRUE,1011
"2775",2011,"F",24,"MIX","UK born",NA,7483
"2776",2011,"F",24,"OTH","Non-UK born",FALSE,3008
"2777",2011,"F",24,"OTH","Non-UK born",TRUE,723
"2778",2011,"F",24,"OTH","UK born",NA,888
"2779",2011,"F",24,"PAK","Non-UK born",FALSE,4113
"2780",2011,"F",24,"PAK","Non-UK born",TRUE,1498
"2781",2011,"F",24,"PAK","UK born",NA,4770
"2782",2011,"F",24,"WBI+WHO","Non-UK born",FALSE,30044
"2783",2011,"F",24,"WBI+WHO","Non-UK born",TRUE,2530
"2784",2011,"F",24,"WBI+WHO","UK born",NA,258357
"2785",2011,"F",25,"BAN","Non-UK born",FALSE,1763
"2786",2011,"F",25,"BAN","Non-UK born",TRUE,663
"2787",2011,"F",25,"BAN","UK born",NA,2007
"2788",2011,"F",25,"BLA+BLC+OBL","Non-UK born",FALSE,8608
"2789",2011,"F",25,"BLA+BLC+OBL","Non-UK born",TRUE,1183
"2790",2011,"F",25,"BLA+BLC+OBL","UK born",NA,4972
"2791",2011,"F",25,"CHI+OAS","Non-UK born",FALSE,7987
"2792",2011,"F",25,"CHI+OAS","Non-UK born",TRUE,1900
"2793",2011,"F",25,"CHI+OAS","UK born",NA,2515
"2794",2011,"F",25,"IND","Non-UK born",FALSE,6304
"2795",2011,"F",25,"IND","Non-UK born",TRUE,1721
"2796",2011,"F",25,"IND","UK born",NA,5634
"2797",2011,"F",25,"MIX","Non-UK born",FALSE,2182
"2798",2011,"F",25,"MIX","Non-UK born",TRUE,843
"2799",2011,"F",25,"MIX","UK born",NA,7167
"2800",2011,"F",25,"OTH","Non-UK born",FALSE,3251
"2801",2011,"F",25,"OTH","Non-UK born",TRUE,744
"2802",2011,"F",25,"OTH","UK born",NA,1054
"2803",2011,"F",25,"PAK","Non-UK born",FALSE,4174
"2804",2011,"F",25,"PAK","Non-UK born",TRUE,1447
"2805",2011,"F",25,"PAK","UK born",NA,5298
"2806",2011,"F",25,"WBI+WHO","Non-UK born",FALSE,27657
"2807",2011,"F",25,"WBI+WHO","Non-UK born",TRUE,2216
"2808",2011,"F",25,"WBI+WHO","UK born",NA,262685
"2809",2011,"F",26,"BAN","Non-UK born",FALSE,2154
"2810",2011,"F",26,"BAN","Non-UK born",TRUE,771
"2811",2011,"F",26,"BAN","UK born",NA,1671
"2812",2011,"F",26,"BLA+BLC+OBL","Non-UK born",FALSE,9877
"2813",2011,"F",26,"BLA+BLC+OBL","Non-UK born",TRUE,1292
"2814",2011,"F",26,"BLA+BLC+OBL","UK born",NA,3916
"2815",2011,"F",26,"CHI+OAS","Non-UK born",FALSE,8720
"2816",2011,"F",26,"CHI+OAS","Non-UK born",TRUE,1973
"2817",2011,"F",26,"CHI+OAS","UK born",NA,1878
"2818",2011,"F",26,"IND","Non-UK born",FALSE,7799
"2819",2011,"F",26,"IND","Non-UK born",TRUE,2026
"2820",2011,"F",26,"IND","UK born",NA,4763
"2821",2011,"F",26,"MIX","Non-UK born",FALSE,2752
"2822",2011,"F",26,"MIX","Non-UK born",TRUE,1011
"2823",2011,"F",26,"MIX","UK born",NA,6155
"2824",2011,"F",26,"OTH","Non-UK born",FALSE,3746
"2825",2011,"F",26,"OTH","Non-UK born",TRUE,815
"2826",2011,"F",26,"OTH","UK born",NA,831
"2827",2011,"F",26,"PAK","Non-UK born",FALSE,5090
"2828",2011,"F",26,"PAK","Non-UK born",TRUE,1679
"2829",2011,"F",26,"PAK","UK born",NA,4406
"2830",2011,"F",26,"WBI+WHO","Non-UK born",FALSE,38631
"2831",2011,"F",26,"WBI+WHO","Non-UK born",TRUE,2945
"2832",2011,"F",26,"WBI+WHO","UK born",NA,252441
"2833",2011,"F",27,"BAN","Non-UK born",FALSE,2241
"2834",2011,"F",27,"BAN","Non-UK born",TRUE,762
"2835",2011,"F",27,"BAN","UK born",NA,1762
"2836",2011,"F",27,"BLA+BLC+OBL","Non-UK born",FALSE,9861
"2837",2011,"F",27,"BLA+BLC+OBL","Non-UK born",TRUE,1227
"2838",2011,"F",27,"BLA+BLC+OBL","UK born",NA,3993
"2839",2011,"F",27,"CHI+OAS","Non-UK born",FALSE,8763
"2840",2011,"F",27,"CHI+OAS","Non-UK born",TRUE,1886
"2841",2011,"F",27,"CHI+OAS","UK born",NA,1921
"2842",2011,"F",27,"IND","Non-UK born",FALSE,8052
"2843",2011,"F",27,"IND","Non-UK born",TRUE,1990
"2844",2011,"F",27,"IND","UK born",NA,5001
"2845",2011,"F",27,"MIX","Non-UK born",FALSE,2638
"2846",2011,"F",27,"MIX","Non-UK born",TRUE,922
"2847",2011,"F",27,"MIX","UK born",NA,5980
"2848",2011,"F",27,"OTH","Non-UK born",FALSE,3855
"2849",2011,"F",27,"OTH","Non-UK born",TRUE,798
"2850",2011,"F",27,"OTH","UK born",NA,871
"2851",2011,"F",27,"PAK","Non-UK born",FALSE,5107
"2852",2011,"F",27,"PAK","Non-UK born",TRUE,1602
"2853",2011,"F",27,"PAK","UK born",NA,4486
"2854",2011,"F",27,"WBI+WHO","Non-UK born",FALSE,37169
"2855",2011,"F",27,"WBI+WHO","Non-UK born",TRUE,2696
"2856",2011,"F",27,"WBI+WHO","UK born",NA,248638
"2857",2011,"F",28,"BAN","Non-UK born",FALSE,2461
"2858",2011,"F",28,"BAN","Non-UK born",TRUE,797
"2859",2011,"F",28,"BAN","UK born",NA,1504
"2860",2011,"F",28,"BLA+BLC+OBL","Non-UK born",FALSE,11286
"2861",2011,"F",28,"BLA+BLC+OBL","Non-UK born",TRUE,1336
"2862",2011,"F",28,"BLA+BLC+OBL","UK born",NA,3576
"2863",2011,"F",28,"CHI+OAS","Non-UK born",FALSE,9805
"2864",2011,"F",28,"CHI+OAS","Non-UK born",TRUE,2008
"2865",2011,"F",28,"CHI+OAS","UK born",NA,1677
"2866",2011,"F",28,"IND","Non-UK born",FALSE,9213
"2867",2011,"F",28,"IND","Non-UK born",TRUE,2166
"2868",2011,"F",28,"IND","UK born",NA,4457
"2869",2011,"F",28,"MIX","Non-UK born",FALSE,3013
"2870",2011,"F",28,"MIX","Non-UK born",TRUE,1002
"2871",2011,"F",28,"MIX","UK born",NA,5307
"2872",2011,"F",28,"OTH","Non-UK born",FALSE,3993
"2873",2011,"F",28,"OTH","Non-UK born",TRUE,786
"2874",2011,"F",28,"OTH","UK born",NA,704
"2875",2011,"F",28,"PAK","Non-UK born",FALSE,5938
"2876",2011,"F",28,"PAK","Non-UK born",TRUE,1772
"2877",2011,"F",28,"PAK","UK born",NA,4054
"2878",2011,"F",28,"WBI+WHO","Non-UK born",FALSE,46133
"2879",2011,"F",28,"WBI+WHO","Non-UK born",TRUE,3184
"2880",2011,"F",28,"WBI+WHO","UK born",NA,241941
"2881",2011,"F",29,"BAN","Non-UK born",FALSE,2534
"2882",2011,"F",29,"BAN","Non-UK born",TRUE,780
"2883",2011,"F",29,"BAN","UK born",NA,1627
"2884",2011,"F",29,"BLA+BLC+OBL","Non-UK born",FALSE,10934
"2885",2011,"F",29,"BLA+BLC+OBL","Non-UK born",TRUE,1232
"2886",2011,"F",29,"BLA+BLC+OBL","UK born",NA,3665
"2887",2011,"F",29,"CHI+OAS","Non-UK born",FALSE,9930
"2888",2011,"F",29,"CHI+OAS","Non-UK born",TRUE,1935
"2889",2011,"F",29,"CHI+OAS","UK born",NA,1791
"2890",2011,"F",29,"IND","Non-UK born",FALSE,9233
"2891",2011,"F",29,"IND","Non-UK born",TRUE,2066
"2892",2011,"F",29,"IND","UK born",NA,4707
"2893",2011,"F",29,"MIX","Non-UK born",FALSE,2925
"2894",2011,"F",29,"MIX","Non-UK born",TRUE,926
"2895",2011,"F",29,"MIX","UK born",NA,5413
"2896",2011,"F",29,"OTH","Non-UK born",FALSE,4044
"2897",2011,"F",29,"OTH","Non-UK born",TRUE,758
"2898",2011,"F",29,"OTH","UK born",NA,752
"2899",2011,"F",29,"PAK","Non-UK born",FALSE,5932
"2900",2011,"F",29,"PAK","Non-UK born",TRUE,1685
"2901",2011,"F",29,"PAK","UK born",NA,4260
"2902",2011,"F",29,"WBI+WHO","Non-UK born",FALSE,44152
"2903",2011,"F",29,"WBI+WHO","Non-UK born",TRUE,2899
"2904",2011,"F",29,"WBI+WHO","UK born",NA,245472
"2905",2011,"F",30,"BAN","Non-UK born",FALSE,2322
"2906",2011,"F",30,"BAN","Non-UK born",TRUE,681
"2907",2011,"F",30,"BAN","UK born",NA,1738
"2908",2011,"F",30,"BLA+BLC+OBL","Non-UK born",FALSE,10971
"2909",2011,"F",30,"BLA+BLC+OBL","Non-UK born",TRUE,1176
"2910",2011,"F",30,"BLA+BLC+OBL","UK born",NA,4315
"2911",2011,"F",30,"CHI+OAS","Non-UK born",FALSE,9571
"2912",2011,"F",30,"CHI+OAS","Non-UK born",TRUE,1775
"2913",2011,"F",30,"CHI+OAS","UK born",NA,2019
"2914",2011,"F",30,"IND","Non-UK born",FALSE,9015
"2915",2011,"F",30,"IND","Non-UK born",TRUE,1919
"2916",2011,"F",30,"IND","UK born",NA,5371
"2917",2011,"F",30,"MIX","Non-UK born",FALSE,2525
"2918",2011,"F",30,"MIX","Non-UK born",TRUE,760
"2919",2011,"F",30,"MIX","UK born",NA,5444
"2920",2011,"F",30,"OTH","Non-UK born",FALSE,3973
"2921",2011,"F",30,"OTH","Non-UK born",TRUE,708
"2922",2011,"F",30,"OTH","UK born",NA,864
"2923",2011,"F",30,"PAK","Non-UK born",FALSE,5681
"2924",2011,"F",30,"PAK","Non-UK born",TRUE,1535
"2925",2011,"F",30,"PAK","UK born",NA,4759
"2926",2011,"F",30,"WBI+WHO","Non-UK born",FALSE,38866
"2927",2011,"F",30,"WBI+WHO","Non-UK born",TRUE,2428
"2928",2011,"F",30,"WBI+WHO","UK born",NA,254038
"2929",2011,"F",31,"BAN","Non-UK born",FALSE,2339
"2930",2011,"F",31,"BAN","Non-UK born",TRUE,652
"2931",2011,"F",31,"BAN","UK born",NA,1673
"2932",2011,"F",31,"BLA+BLC+OBL","Non-UK born",FALSE,11764
"2933",2011,"F",31,"BLA+BLC+OBL","Non-UK born",TRUE,1199
"2934",2011,"F",31,"BLA+BLC+OBL","UK born",NA,4450
"2935",2011,"F",31,"CHI+OAS","Non-UK born",FALSE,9850
"2936",2011,"F",31,"CHI+OAS","Non-UK born",TRUE,1737
"2937",2011,"F",31,"CHI+OAS","UK born",NA,1992
"2938",2011,"F",31,"IND","Non-UK born",FALSE,9203
"2939",2011,"F",31,"IND","Non-UK born",TRUE,1864
"2940",2011,"F",31,"IND","UK born",NA,5253
"2941",2011,"F",31,"MIX","Non-UK born",FALSE,2471
"2942",2011,"F",31,"MIX","Non-UK born",TRUE,708
"2943",2011,"F",31,"MIX","UK born",NA,5091
"2944",2011,"F",31,"OTH","Non-UK born",FALSE,4006
"2945",2011,"F",31,"OTH","Non-UK born",TRUE,680
"2946",2011,"F",31,"OTH","UK born",NA,836
"2947",2011,"F",31,"PAK","Non-UK born",FALSE,5900
"2948",2011,"F",31,"PAK","Non-UK born",TRUE,1517
"2949",2011,"F",31,"PAK","UK born",NA,4726
"2950",2011,"F",31,"WBI+WHO","Non-UK born",FALSE,40139
"2951",2011,"F",31,"WBI+WHO","Non-UK born",TRUE,2386
"2952",2011,"F",31,"WBI+WHO","UK born",NA,252783
"2953",2011,"F",32,"BAN","Non-UK born",FALSE,2253
"2954",2011,"F",32,"BAN","Non-UK born",TRUE,598
"2955",2011,"F",32,"BAN","UK born",NA,1423
"2956",2011,"F",32,"BLA+BLC+OBL","Non-UK born",FALSE,11922
"2957",2011,"F",32,"BLA+BLC+OBL","Non-UK born",TRUE,1157
"2958",2011,"F",32,"BLA+BLC+OBL","UK born",NA,4006
"2959",2011,"F",32,"CHI+OAS","Non-UK born",FALSE,10238
"2960",2011,"F",32,"CHI+OAS","Non-UK born",TRUE,1718
"2961",2011,"F",32,"CHI+OAS","UK born",NA,1835
"2962",2011,"F",32,"IND","Non-UK born",FALSE,9195
"2963",2011,"F",32,"IND","Non-UK born",TRUE,1771
"2964",2011,"F",32,"IND","UK born",NA,4644
"2965",2011,"F",32,"MIX","Non-UK born",FALSE,2571
"2966",2011,"F",32,"MIX","Non-UK born",TRUE,701
"2967",2011,"F",32,"MIX","UK born",NA,4676
"2968",2011,"F",32,"OTH","Non-UK born",FALSE,3825
"2969",2011,"F",32,"OTH","Non-UK born",TRUE,617
"2970",2011,"F",32,"OTH","UK born",NA,707
"2971",2011,"F",32,"PAK","Non-UK born",FALSE,5832
"2972",2011,"F",32,"PAK","Non-UK born",TRUE,1426
"2973",2011,"F",32,"PAK","UK born",NA,4127
"2974",2011,"F",32,"WBI+WHO","Non-UK born",FALSE,42356
"2975",2011,"F",32,"WBI+WHO","Non-UK born",TRUE,2395
"2976",2011,"F",32,"WBI+WHO","UK born",NA,237382
"2977",2011,"F",33,"BAN","Non-UK born",FALSE,2265
"2978",2011,"F",33,"BAN","Non-UK born",TRUE,572
"2979",2011,"F",33,"BAN","UK born",NA,1324
"2980",2011,"F",33,"BLA+BLC+OBL","Non-UK born",FALSE,11598
"2981",2011,"F",33,"BLA+BLC+OBL","Non-UK born",TRUE,1070
"2982",2011,"F",33,"BLA+BLC+OBL","UK born",NA,3627
"2983",2011,"F",33,"CHI+OAS","Non-UK born",FALSE,10177
"2984",2011,"F",33,"CHI+OAS","Non-UK born",TRUE,1625
"2985",2011,"F",33,"CHI+OAS","UK born",NA,1693
"2986",2011,"F",33,"IND","Non-UK born",FALSE,8781
"2987",2011,"F",33,"IND","Non-UK born",TRUE,1610
"2988",2011,"F",33,"IND","UK born",NA,4114
"2989",2011,"F",33,"MIX","Non-UK born",FALSE,2480
"2990",2011,"F",33,"MIX","Non-UK born",TRUE,643
"2991",2011,"F",33,"MIX","UK born",NA,4171
"2992",2011,"F",33,"OTH","Non-UK born",FALSE,3870
"2993",2011,"F",33,"OTH","Non-UK born",TRUE,594
"2994",2011,"F",33,"OTH","UK born",NA,664
"2995",2011,"F",33,"PAK","Non-UK born",FALSE,5378
"2996",2011,"F",33,"PAK","Non-UK born",TRUE,1251
"2997",2011,"F",33,"PAK","UK born",NA,3523
"2998",2011,"F",33,"WBI+WHO","Non-UK born",FALSE,41718
"2999",2011,"F",33,"WBI+WHO","Non-UK born",TRUE,2245
"3000",2011,"F",33,"WBI+WHO","UK born",NA,217987
"3001",2011,"F",34,"BAN","Non-UK born",FALSE,2341
"3002",2011,"F",34,"BAN","Non-UK born",TRUE,562
"3003",2011,"F",34,"BAN","UK born",NA,1420
"3004",2011,"F",34,"BLA+BLC+OBL","Non-UK born",FALSE,11516
"3005",2011,"F",34,"BLA+BLC+OBL","Non-UK born",TRUE,1011
"3006",2011,"F",34,"BLA+BLC+OBL","UK born",NA,3760
"3007",2011,"F",34,"CHI+OAS","Non-UK born",FALSE,10350
"3008",2011,"F",34,"CHI+OAS","Non-UK born",TRUE,1572
"3009",2011,"F",34,"CHI+OAS","UK born",NA,1793
"3010",2011,"F",34,"IND","Non-UK born",FALSE,8343
"3011",2011,"F",34,"IND","Non-UK born",TRUE,1455
"3012",2011,"F",34,"IND","UK born",NA,4066
"3013",2011,"F",34,"MIX","Non-UK born",FALSE,2300
"3014",2011,"F",34,"MIX","Non-UK born",TRUE,567
"3015",2011,"F",34,"MIX","UK born",NA,4015
"3016",2011,"F",34,"OTH","Non-UK born",FALSE,3565
"3017",2011,"F",34,"OTH","Non-UK born",TRUE,521
"3018",2011,"F",34,"OTH","UK born",NA,638
"3019",2011,"F",34,"PAK","Non-UK born",FALSE,5096
"3020",2011,"F",34,"PAK","Non-UK born",TRUE,1128
"3021",2011,"F",34,"PAK","UK born",NA,3468
"3022",2011,"F",34,"WBI+WHO","Non-UK born",FALSE,39652
"3023",2011,"F",34,"WBI+WHO","Non-UK born",TRUE,2030
"3024",2011,"F",34,"WBI+WHO","UK born",NA,216673
"3025",2011,"F",35,"BAN","Non-UK born",FALSE,1907
"3026",2011,"F",35,"BAN","Non-UK born",TRUE,436
"3027",2011,"F",35,"BAN","UK born",NA,1424
"3028",2011,"F",35,"BLA+BLC+OBL","Non-UK born",FALSE,11115
"3029",2011,"F",35,"BLA+BLC+OBL","Non-UK born",TRUE,929
"3030",2011,"F",35,"BLA+BLC+OBL","UK born",NA,4493
"3031",2011,"F",35,"CHI+OAS","Non-UK born",FALSE,10073
"3032",2011,"F",35,"CHI+OAS","Non-UK born",TRUE,1456
"3033",2011,"F",35,"CHI+OAS","UK born",NA,2154
"3034",2011,"F",35,"IND","Non-UK born",FALSE,7328
"3035",2011,"F",35,"IND","Non-UK born",TRUE,1216
"3036",2011,"F",35,"IND","UK born",NA,4406
"3037",2011,"F",35,"MIX","Non-UK born",FALSE,1952
"3038",2011,"F",35,"MIX","Non-UK born",TRUE,458
"3039",2011,"F",35,"MIX","UK born",NA,4193
"3040",2011,"F",35,"OTH","Non-UK born",FALSE,3520
"3041",2011,"F",35,"OTH","Non-UK born",TRUE,489
"3042",2011,"F",35,"OTH","UK born",NA,777
"3043",2011,"F",35,"PAK","Non-UK born",FALSE,4358
"3044",2011,"F",35,"PAK","Non-UK born",TRUE,918
"3045",2011,"F",35,"PAK","UK born",NA,3654
"3046",2011,"F",35,"WBI+WHO","Non-UK born",FALSE,34216
"3047",2011,"F",35,"WBI+WHO","Non-UK born",TRUE,1666
"3048",2011,"F",35,"WBI+WHO","UK born",NA,231793
"3049",2011,"F",36,"BAN","Non-UK born",FALSE,2079
"3050",2011,"F",36,"BAN","Non-UK born",TRUE,452
"3051",2011,"F",36,"BAN","UK born",NA,1328
"3052",2011,"F",36,"BLA+BLC+OBL","Non-UK born",FALSE,11453
"3053",2011,"F",36,"BLA+BLC+OBL","Non-UK born",TRUE,910
"3054",2011,"F",36,"BLA+BLC+OBL","UK born",NA,3978
"3055",2011,"F",36,"CHI+OAS","Non-UK born",FALSE,10097
"3056",2011,"F",36,"CHI+OAS","Non-UK born",TRUE,1388
"3057",2011,"F",36,"CHI+OAS","UK born",NA,1851
"3058",2011,"F",36,"IND","Non-UK born",FALSE,7361
"3059",2011,"F",36,"IND","Non-UK born",TRUE,1162
"3060",2011,"F",36,"IND","UK born",NA,3792
"3061",2011,"F",36,"MIX","Non-UK born",FALSE,2074
"3062",2011,"F",36,"MIX","Non-UK born",TRUE,463
"3063",2011,"F",36,"MIX","UK born",NA,3809
"3064",2011,"F",36,"OTH","Non-UK born",FALSE,3354
"3065",2011,"F",36,"OTH","Non-UK born",TRUE,444
"3066",2011,"F",36,"OTH","UK born",NA,635
"3067",2011,"F",36,"PAK","Non-UK born",FALSE,4269
"3068",2011,"F",36,"PAK","Non-UK born",TRUE,856
"3069",2011,"F",36,"PAK","UK born",NA,3061
"3070",2011,"F",36,"WBI+WHO","Non-UK born",FALSE,40269
"3071",2011,"F",36,"WBI+WHO","Non-UK born",TRUE,1866
"3072",2011,"F",36,"WBI+WHO","UK born",NA,234796
"3073",2011,"F",37,"BAN","Non-UK born",FALSE,1861
"3074",2011,"F",37,"BAN","Non-UK born",TRUE,385
"3075",2011,"F",37,"BAN","UK born",NA,1507
"3076",2011,"F",37,"BLA+BLC+OBL","Non-UK born",FALSE,10275
"3077",2011,"F",37,"BLA+BLC+OBL","Non-UK born",TRUE,777
"3078",2011,"F",37,"BLA+BLC+OBL","UK born",NA,4552
"3079",2011,"F",37,"CHI+OAS","Non-UK born",FALSE,9540
"3080",2011,"F",37,"CHI+OAS","Non-UK born",TRUE,1248
"3081",2011,"F",37,"CHI+OAS","UK born",NA,2226
"3082",2011,"F",37,"IND","Non-UK born",FALSE,6356
"3083",2011,"F",37,"IND","Non-UK born",TRUE,955
"3084",2011,"F",37,"IND","UK born",NA,4163
"3085",2011,"F",37,"MIX","Non-UK born",FALSE,1786
"3086",2011,"F",37,"MIX","Non-UK born",TRUE,380
"3087",2011,"F",37,"MIX","UK born",NA,4162
"3088",2011,"F",37,"OTH","Non-UK born",FALSE,3271
"3089",2011,"F",37,"OTH","Non-UK born",TRUE,412
"3090",2011,"F",37,"OTH","UK born",NA,788
"3091",2011,"F",37,"PAK","Non-UK born",FALSE,3921
"3092",2011,"F",37,"PAK","Non-UK born",TRUE,748
"3093",2011,"F",37,"PAK","UK born",NA,3570
"3094",2011,"F",37,"WBI+WHO","Non-UK born",FALSE,33619
"3095",2011,"F",37,"WBI+WHO","Non-UK born",TRUE,1482
"3096",2011,"F",37,"WBI+WHO","UK born",NA,250354
"3097",2011,"F",38,"BAN","Non-UK born",FALSE,1397
"3098",2011,"F",38,"BAN","Non-UK born",TRUE,275
"3099",2011,"F",38,"BAN","UK born",NA,1300
"3100",2011,"F",38,"BLA+BLC+OBL","Non-UK born",FALSE,10443
"3101",2011,"F",38,"BLA+BLC+OBL","Non-UK born",TRUE,751
"3102",2011,"F",38,"BLA+BLC+OBL","UK born",NA,5341
"3103",2011,"F",38,"CHI+OAS","Non-UK born",FALSE,9123
"3104",2011,"F",38,"CHI+OAS","Non-UK born",TRUE,1136
"3105",2011,"F",38,"CHI+OAS","UK born",NA,2452
"3106",2011,"F",38,"IND","Non-UK born",FALSE,5986
"3107",2011,"F",38,"IND","Non-UK born",TRUE,855
"3108",2011,"F",38,"IND","UK born",NA,4513
"3109",2011,"F",38,"MIX","Non-UK born",FALSE,1642
"3110",2011,"F",38,"MIX","Non-UK born",TRUE,332
"3111",2011,"F",38,"MIX","UK born",NA,4392
"3112",2011,"F",38,"OTH","Non-UK born",FALSE,3056
"3113",2011,"F",38,"OTH","Non-UK born",TRUE,366
"3114",2011,"F",38,"OTH","UK born",NA,849
"3115",2011,"F",38,"PAK","Non-UK born",FALSE,3673
"3116",2011,"F",38,"PAK","Non-UK born",TRUE,666
"3117",2011,"F",38,"PAK","UK born",NA,3843
"3118",2011,"F",38,"WBI+WHO","Non-UK born",FALSE,31172
"3119",2011,"F",38,"WBI+WHO","Non-UK born",TRUE,1307
"3120",2011,"F",38,"WBI+WHO","UK born",NA,268340
"3121",2011,"F",39,"BAN","Non-UK born",FALSE,1313
"3122",2011,"F",39,"BAN","Non-UK born",TRUE,246
"3123",2011,"F",39,"BAN","UK born",NA,1368
"3124",2011,"F",39,"BLA+BLC+OBL","Non-UK born",FALSE,9349
"3125",2011,"F",39,"BLA+BLC+OBL","Non-UK born",TRUE,640
"3126",2011,"F",39,"BLA+BLC+OBL","UK born",NA,5381
"3127",2011,"F",39,"CHI+OAS","Non-UK born",FALSE,8769
"3128",2011,"F",39,"CHI+OAS","Non-UK born",TRUE,1038
